record_id,title,content,publication_date
245551,papa kilo kode pki,gambar mobil dengan stiker papa kilo dan disertai tulisan “sandi pki: papa kilo indonesia pilot,6-may-16
245591,tulisan sarlito wirawan sarwono tentang lgbt,"lgbt: sebuah gerakan penularan
 
 sarlito wirawan sarwono
 guru besar fakultas psikologi ui
 
 mungkin ada yang heran bertanya, kenapa saya begitu keras terhadap perilaku lesbianism, gay, bisexual and transsexualism (lgbt). saya seakan penuh murka dan tak memberikan sedikitpun ruang toleransi bagi pengidapnya.",22-feb-16
245708,bkmg menyarankan menaruh baskom air yang dicampur garam supaya hujan cepat turun,ajakan menaruh air dicampur dengan garam di dalam ember untuk membantu proses turunnya hujan.,23-oct-15
245958,surat panggilan kerja oleh pt kai 15 agustus 2020,pengumuman kelulusan rekrut bersumber dari akademi perkerataapian indonesia tahun 2020,7-aug-20
246347,tentara india membunuh kakeknya dan bocah laki-laki ini mengambil batu untuk membunuh pembunuh kakeknya.,"tentara india membunuh kakeknya dan bocah laki-laki ini mengambil batu untuk membunuh pembunuh kakeknya. sekarang tanyakan kepada dunia jika bocah ini mengambil senjata setelah dia besar untuk membunuh pembunuh kakeknya, akankah dunia memanggilnya teroris ?? #save_kashmir r.ul islam",6-jul-20
246495,video detik-detik jembatan wuhan runtuh,"ngeri…detik..detik jembatan wuchan..wuhan runtuh tadi pagi. di negerinya sendiri aja runtuh, apalagi di negeri orang nantinya ? kwalitasnya bagaimana ?",17-jun-20
246526,informasi yang berisi adanya rombongan gangster sudah ada di samarinda dan membunuh 60 orang,"ternyata tgl 22 mei itu bukan hoax. itu benar2 nyata. sebab rombongan gangster udah membunuh 60 orang laki2 dan perempuan. dan termasuk kakaknya, teman saya udah jadi korbannya, harap tidak ada lagi korban selanjutnya. jika anda benar2 syg sma orang terdekat anda tolong sebarkan berita ini. dan semoga kita slalu dilindungi dari mara bahaya oleh allah swt. amin.",22-may-19
247167,foto pemerintah jawa timur sdh menyiapkan 52 buah tempat kurantin bagi tki yg bru pulang dari luar negri.,pemerintah jawa timur sdh menyiapkan 52 buah tempat kurantin bagi tki yg bru pulang dari luar negri. mereka akan di kuarantin selama likor likor nam belas hari,9-apr-20
247253,ternyata virus corona dapat diobati dengan  cara berendam di air laut,ternyata virus corona dapat diobati dengan cara berendam di “air laut”….!! saya merasa saya kuat saya bisa.tdk ada satupun tempat yg mau menerima saya dan pada ahirnya saya pergi ke tepi laut.setiap siang saya berendam dan berjemur ditepi laut selama seminggu berturut turut dengan wktu dua jam perhari alhamdulillah batuk saya hilang nafas saya seperti biasa nya. kepala saya pun kembali enteng suhu tubuh saya normal. saya cekup ke rs rawat inap pasien covid 19.alhamdlllh saya ternyata saya dinyatakan negatif cofid 19. padahal sblmya saya dinyatakan positif covid 19.,2-apr-20
247607,pesan undian berhadiah dari pt pertamina,"info resmi
 
 kantor pusat
 
 pt.pertamina (persero)
 
 m-ngucapkan
 
 selamat..!!!
 
 anda mendapatkan
 
 hadiah rp. 100juta
 
 pin-(27dd45)
 
 u/info klik
 
 bit.ly/promo2020-pertamina",27-feb-20
247612,sabobase kelakuan kubu sebelah,"bang @aniesbaswedan sy dpt lagi ini video. apakah ini yg namanya *sabobase* untuk menjatuhkan anies baswedan dan mengganjal langkah anies menjadi presiden ???? *busuk benar kelakuan kubu sebelah (kecebong, liberal, sekuler, komunis, syiah dan kaum munafik)",26-feb-20
248035,"missed call dari nomor luar negeri yang dapat menyalin daftar kontak, mengakses sim card, dan menjebol data bank","himbauan:
 penting dan mendesak …
 tolong sampaikan pesan ini kepada keluarga dan teman-teman anda. akhir-akhir ini banyak yang menerima panggilan telefon dari
 tel: +375602605281,
 tel: +37127913091
 tel: +37178565072",16-dec-19
248202,video produksi beras plastik,sereem iiiiih beras dari kantong plastik….penjahat bnget nieeh orng..,13-nov-19
248289,"ahok datang, gedung dpr/mpr tiba-tiba bau taik!","ahok datang, gedung dpr/mpr tiba-tiba bau taik!,",24-oct-19
248340,susunan kabinet ii jokowi-amin,"berikut susunan kabinet ii jokowi-amin yang baru saja #ngafebisnis terima :
 komposisi ideal kabinet kerja jilid ii periode 2019-2024
 presiden ri: ir. h. joko widodo
 wakil presiden ri: prof. dr (hc) kh. ma’ruf amin
 menteri koordinator
 1. menteri koordinator bidang polhukam :
 luhut binsar pandjaitan
 2. menteri koordinator bidang perekonomian:
 sri mulyani",14-oct-19
248369,maruf amin hanya buat cari suara doang setelah itu akan diganti,"ternyata benar pridiksi,ma”ruf amin hanya buat cari suara doang setelah itu akan di ganti.",9-oct-19
248430,"kemenag akan hapus materi perang uhud, badar, dan sebagainya dari kurikulum madrasah","astaghfirullah hal ‘adzhiiim….
 pak mentri ini mau gimana sihhh…..tak perlu hapus segala [pelajaran] sejarah perang rosulullah dan peperangan dalam islam lainnya. justru sejarah perang islam utu penting disosialisasikan agar umat manusia makin tahu tentang islam yang terbuka toleransi dengan ikon islam. apakah anda beranggapan bahwa islam mengajarkan terorisme",28-sep-19
248719,listrik dipadamkan bergilir setiap 3 jam,"buat yg listriknya udah nyala:
 pesan teman yg kerja di pln, krn tiap 3 jam akan dimatiin bergilir jadi segera isi air dan charge segala handphone atau lampu cadangan.
 silakan disiapkan temans!",5-aug-19
249797,"stroke kambuh, prabowo batal orasi politik di acara fraksi pks","stroke kambuh, prabowo batal orasi politik di acara fraksi pks",4-feb-19
250646,tidak semua operator seluler menyediakan rbt jokowi saja,"“program tersebut tidak ada,” ujar general manager external corporate communication telkomsel, denny abidin, senin (17/9).",18-sep-18
250837,letda inf agus prayogo sudah meraih medali emas pada ajang asian games tanggal 21 agustus 2018,letda inf. agus prayogo (caba pk 15) sumbangkan satu mendali emas di sea games 2018 di cabang atletik 10k,21-agu-18
250999,jelang asian games jakarta makin cakep bravo anies-sandi,"jelang asian games 2018, jakarta makin cakep aja nih",26-jul-18
251037,pt indonesia morowali industrial park membantah isu senjata api selundupan,80 ribu pekerja,18-jul-18
251762,"rudi hartono, legenda bulu tangkis meninggal","indonesia berkabung
 rudi hartono pahlawan bulu tangkis meninggal dunia
 #rip",12-mar-18
251840,kemkominfo buat help desk registrasi kartu prabayar,kemkominfo buat help desk registrasi kartu prabayar,28-feb-18
251877,pembunuh berantai memancing korban menggunakan bayi menangis,"seorang perempuan, ida laniari:
 mendengar bayi yang menangis di terasnya malam hari, dan dia menelpon polisi karena saat itu sudah larut malam, dan dia merasa ada yang aneh…..
 polisi memberitahu dia, apapun yang terjadi, jangan buka pintunya…..",24-feb-18
251960,brantas kebeutalan secara dini,"#brantas_kebeutalan_secara_dini
 anak2 “#brengsek” berhati iblis…
 tolong viralkan…
 agar sampai ke orang tua yg anaknya jadi korban…
 dan dilaporkan ke polisi…
 kepala sekolah ybs diharapkan mengambil tindakan tegas…
 keluarkan anak2 jahanam ini dari sekolah ybs…
 dan sekolah2 lain jangan menerima anak2 rusak ini…",5-feb-18
252190,felix siauw : umat muslim yang mengucapkan kata selamat natal wajib dipenjarakan karena menistakan agama islam,"felix siauw : umat muslim yang mengucapkan kata selamat natal wajib dipenjarakan karena menistakan agama islam
republiknkri.org – saya senang, karena sepertinya tidak akan ada provokasi seperti yang saya takutkan menjelang perayaan natal 25 desember 2017. sayangnya saya harus menunda kesenangan saya itu, karena muncul video felix siauw yang membahas soal natal dan ada tudingan-tudingan yang sangat berbahaya... ",20-dec-17
252567,"istri ahok: pribumi indonesia jadi rakyat aja ngerepotin, apalagi jadi pemimpin!","menolak untuk lupa.. istri ahok: pribumi indonesia jadi rakyat aja ngerepotin, apalagi jadi pemimpin!",19-oct-17
252578,jokowi nama lahirnya herberthus,"*—-> jokowi nama lahir nya herberthus, ber agama kristen.
 – saat jelang daftar jabatan walikota nama nya di ganti jokowidodo.
 –
 – ayahnya bernama oey hong liong alias widjiatno, non muslim.
 aktivis pemuda rakyat – pki.
 di kenal kejam dan sadis, pada tgl 1.oktober 1965. membantai puluhan jiwa kaum nahdiyin tewas di tempat, di kampung giri roto, ngemplak boyolali, jateng.....",14-oct-17
253462,year end fun walk lippo karawaci terkait aksi tandingan 411,"udah makin jelas kan ?
 
 tidak hanya rakyat, …..
 
 tni, polri, satpam, pns, ormas, parpol plat merah, karyawan dan keluarganya, perusahaan, bahkan rumah sakit pun dipaksa repot karena diwajibkan oleh penguasa untuk ngikut aksi 412.",3-dec-16
253597,: 500 wn china datang ke jakarta untuk bela ahok,sebuah pesan berantai menyebutkan 500 wn china datang ke jakarta melalui bandara soekarno-hatta untuk membela gubernur dki basuki tjahaja purnama (ahok).,30-oct-16
253697,klaim jonru bahwa dunia tidak peduli kepada umat muslim korban bom turki,"bagi mereka, umat islam yang terbunuh memang tidak penting untuk dibicarakan",1-jul-16
253810,rayhaneh jabbari dihukum gantung oleh pemerintah iran,raihanah jabbari …muslimah sunni dihukum mati oleh pengadilan syiah iran karena membunuh laki2 yang hendak merusak kehormatannya … di pengadilan hakim bertanya padanya : ” mengapa engkau membunuh laki2 itu ? ” …,21-jan-16
254152,data pertumbuhan ekonomi aceh,rata-rata pertumbuhan ekonomi per tahun kota di aceh periode : 2017 – 2019 kota sabang no. 1 tertinggi laju pertumbuhan ekonomi di bawah pimpinan nasu,7-aug-20
254216,tangkapan layar berita rk ajak abu janda jadi relawan uji vaksin covid-19 buatan china,rk ajak abu janda jadi relawan uji vaksin covid-19 buatan china,2-aug-20
254331,fpa siap dukung jokowi dengan syarat semua laskar harus diangkat menjadi pns,"berbalik akan dukung jokowi korlap fpa : ya kami siap dukung jokowi dengan syarat semua laskar fpa harus diangkat menjadi psn,",24-jul-20
254507,dirut rsui bersama 2 direktur rsui lainnya dan 10 staff rsui saat ini dirawat di rsui terkena covid,rekan2 di jkt dan sekitarnya…. mohon berhati2 ya…… saat ini jkt dan sekitarnya penularan covid meningkat. dirut rsui bersama 2 direktur rsui lainnya dan 10 staff rsui saat ini dirawat di rsui terkena covid. banyak perawat di rs swasta di jkt saat ini terjangkit covid. semoga diberi kesembuhan kiranya kita semua waspada….,8-jul-20
254830,another simpson prediction that became a reality !! #theyknew,another simpson prediction that became a reality!! #theyknew”,1-jun-20
254840,pembatasan sosial jakarta-bandung sudah tidak diterapkan lagi,"tidak ada lockdown, tidak ada masker, lalu lintas tol bandung jakarta, jakarta-bandung",29-may-20
254888,daftar virus yang berasal dari china,more left wing facebook censorship as famously said “a picture says it all,23-may-20
255434,video azan pertama di spanyol setelah 500 tahun dilarang,"setelah 500 tahun yang lalu azan dilarang di spanyol (andalusia), baru kemarin (28 maret 2020) azan di daerah ini untuk pertama kali di kumandangkan, dan ini terjadi saat krisis corona berlangsung secara global. apapun yg terjadi haruslh berbaik sangka kpd allah, masyaallah… semogah wabah corona 19 ini cpt berlalu
 allahuakbar allahuakbar allahuakbar",2-apr-20
255776,video 280 jemaah umrah tertahan di pesawat dan 18 di antaranya positif terinfeksi virus corona,"ada 280 jamaah umroh dari palembang dan makassar disini .. semua pada nangis.
 
 18 jamaah indonesia di nyatakan positif terinfeksi virus corona . sekarang mereka semua 1 pesawat tidak diijinkan masuk saudi harus dibawa pulang ke indonesia.",2-mar-20
256233,erick thohir nyamar jadi tukang bakso waktu bongkar skandal ari garuda,erick thohir nyamar jadi tukang bakso waktu bongkar skandal ari garuda. teknik penyamaran tukang bakso adalah ciri khas intel indonesia yang sudah ada sejak masa orde baru…,14-dec-19
256365,anies diberi gelar kehormatan oleh perkumpulan tiong hoa dg nama liem ay bon,anies diberi gelar kehormatan oleh perkumpulan tiong hoa dg nama liem ay bon,22-nov-19
257235,kecelakaan beruntun di tol pemalang akibat  yang dari awal searah tiba-tiba dibuat 2 arah,"mimpi buruk
kecelakaan mengerikan terjadi di jalan tol pemalang yang dari awal searah tiba2 dibuat 2 arah…resikonya begini…, hati2 dlm mengemudikan mobil bila tiba2 tol diubah jadi 2 arah…
#admindedi",7-jun-19
257730,saat-saat terakhir korban kecelakaan pesawat ethiopian airlines boeing 737 max-8,the last moments of the ethiopian plane crash victims. god have mercy!,14-mar-19
257965,postingan facebook tutut soeharto yang menyindir jokowi tentang pembangunan jalan tol,"“dik joko widodo masih kuliah aja.”
“sy sudah bangun tol bersama hutama karya.”
“jd klo sekarang nerusin tol” yg ada itu hanya penambahan..”
“jangan merasa bpk pembangunan dik jokowi.”
“krna bapak pembnguann masih melekat dihati rakyat adalah almarhum hm soeharto. bkn yg lain..
“ayo bersatu kmbali dukung no 2. prabowo sandi,”",6-feb-19
258625,sikat gigi berbahan bulu babi, hati-hati saat memilih sikat gigi! anda harus tau ini!,18-oct-18
258774,"bantah nomor urut 01 untungkan jokowi-maruf dalam komputer sistem biner, kpu tegaskan perhitungan suara dilakukan secara manual","“tidak berpengaruh sama sekali (penambahan angka 0 pada penghitungan suara),” ujar komisioner kpu, hasyim asyari, rabu (26/9).",27-sep-18
259192,rumah sakit jiwa kampret,kami siap merawat pendukung prabowo yang stres & gila jika kalah di pilpres 2019 nanti,25-jul-18
259890,air mineral bisa meledak saat kepanasan di mobil,"menyimpan air minum di dalam mobil menjadi hal yang biasa dilakukan untuk mengatasi rasa haus ketika bepergian.
 namun moms, ternyata kebiasaan menyimpan botol berisi air di dalam mobil ini tidak disarankan.
 khususnya bila dilakukan pada siang hari yang terik atau saat suhu tinggi maupun musim panas.
 kebiasaan itu ternyata bisa memicu ledakan!
 di hari yang panas, matahari bersinar melalui jendela dan melalui botol air.
 air dalam botol bertindak sebagai lensa dan jika sinar matahari mengenainya, terutama jika botol berada di permukaan yang gelap, bisa jadi dapat memicu api.
 dalam sebuah video facebook, idaho power, teknisi stasiun baterai dioni amuchastegui mencobanya.
 nah, untuk menghindari kejadian yang tak diinginkan itu sebaiknya hindari saja ya kebiasaan tersebut.
 walaupun saat ini sedang musim hujan, tidak menutup kemungkinan kebiasaan itu menyebabkan kebakaran.
 sebab, kadangkala cuaca juga cukup panas dengan paparan sinar matahari cukup terik.",22-mar-18
260130,"wacana pendaftaran akun medsos tidak hanya menggunakan e-ktp, untuk mendukung jokowi","cara membuat akun medsos dengan baik dan benar,harus menyertakan
 1.ktp
 2.kartu keluarga
 3.npwp
 4.jamsostek
 5.tanda tangan juragan partai
 6.dukung jokowi
 7.????
 sejak kapan pdip punya saham medsos?",12-feb-18
260715,keajaiban terjadi hari ini: amerika dan kanada melihat dua matahari.,"keajaiban terjadi hari ini: amerika dan kanada melihat dua matahari. inilah yg disebut: hunters moon. ini terjadi karena perubahan orbit, matahari terbenam dan bulan terbit pada saat bersamaan keduanya berhadapan satu sama lain pada sudut dan derajat tertentu. bulan memantulkan cahaya matahari dengan begitu terangnya sehingga terasa seperti ada dua matahari",27-oct-17
260931,pemerintah memantau jalur komunikasi dan media sosial masyarakat,"beredar info di wa group. akan hal ini..
 
 “mulai besok dan seterusnya ada peraturan komunikasi baru.
 
 semua panggilan dicatat
 
 semua rekaman panggilan telepon tersimpan
 
 whatsapp dipantau
 
 twitter dipantau
 
 facebook dipantau
 
 semua media sosial dan forum dimonitor
 
 informasikan kepada mereka yang tidak tahu.",6-sep-17
